lado_rebatimento, lado_arremesso, peso_jogador, altura_jogador, pais_origem
, , , , USA
, , 70.37, 172.72, USA
, , , , USA
, Esquerdo, 90.8, 187.96, USA
, , , , USA
, , , , USA
Esquerdo, Esquerdo, 59.02, 172.72, USA
, , , , USA
, , , , USA
Direito, Direito, 70.37, 185.42, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 81.72, 175.26, USA
, , , , 
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
, , , , USA
Direito, Direito, 74.91, 180.34, Germany
Direito, Direito, 70.37, 172.72, USA
Direito, Direito, 65.83, 167.64, USA
, , , , USA
, Direito, 88.53, 185.42, USA
, , , , USA
Direito, Direito, 77.18, 175.26, USA
, , , , USA
Esquerdo, Esquerdo, 75.82, , USA
, , , , USA
, , , , USA
, , , , USA
, , , 182.88, USA
, Esquerdo, 70.37, 172.72, USA
Direito, Direito, 72.64, 185.42, USA
, , 82.63, 182.88, USA
, Esquerdo, , , USA
, Esquerdo, 81.72, 182.88, CAN
, , , , USA
Esquerdo, Esquerdo, 81.27, 180.34, USA
, , 77.18, 172.72, USA
, , , , USA
Direito, Direito, 74.91, 185.42, USA
, Esquerdo, , , USA
Direito, Direito, 77.18, 170.18, USA
, , 61.74, 162.56, USA
, Esquerdo, , , USA
Direito, Direito, 76.27, 175.26, USA
Esquerdo, , 74.91, 175.26, USA
, , 68.1, 167.64, CAN
, , , , USA
, , , , 
, , , , USA
, , , , USA
Esquerdo, , , , USA
, , , , USA
, , , , USA
, Esquerdo, , , USA
, , , , Ireland
, , , , 
Direito, Direito, 83.99, 172.72, USA
, , , , USA
Direito, Direito, 86.26, 182.88, USA
, , , , USA
, , , , USA
, , , , USA
, , , , USA
, , , , USA
, , 64.47, 172.72, USA
Direito, Direito, 68.1, 177.8, USA
, , , , USA
, Esquerdo, , , USA
, , , , USA
, , 77.18, 185.42, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 79.45, 175.26, USA
Direito, Esquerdo, 88.53, 180.34, USA
Direito, Direito, 66.74, 167.64, USA
Direito, Direito, 77.18, 172.72, USA
Direito, , , , USA
Direito, Direito, 73.09, 187.96, USA
, Direito, 74.0, 180.34, CAN
, , 81.72, 175.26, USA
Esquerdo, , , , USA
, Direito, 70.82, 177.8, CAN
Direito, Direito, 63.56, 162.56, USA
Direito, , 78.09, 172.72, USA
, Esquerdo, 75.82, 175.26, CAN
Direito, Direito, 74.0, 172.72, Ireland
Direito, Esquerdo, , , USA
Direito, Direito, 63.56, 175.26, USA
Direito, Esquerdo, 72.64, 170.18, USA
Direito, Direito, 74.91, 172.72, USA
, , , , USA
Direito, Direito, 75.82, 172.72, USA
Direito, , , , USA
Direito, Direito, 72.64, 177.8, USA
, Direito, 77.18, 177.8, USA
, Esquerdo, 79.45, 180.34, USA
, , 81.72, 180.34, USA
, Direito, 79.45, 177.8, CAN
, , , , USA
, Direito, 68.1, 170.18, USA
, , , , USA
, , 86.26, 180.34, USA
, , 86.26, 180.34, USA
, Esquerdo, 86.26, 172.72, USA
, Esquerdo, , 175.26, USA
Direito, Direito, 70.37, 177.8, USA
, , 67.19, 165.1, USA
Direito, Direito, 70.37, 172.72, USA
, , 72.64, 172.72, USA
, Direito, 70.37, 175.26, USA
, , , 167.64, USA
Direito, Direito, , , USA
Direito, Direito, 78.09, 177.8, Germany
Direito, Direito, 69.01, 167.64, USA
Esquerdo, Esquerdo, 73.09, 167.64, USA
Direito, Esquerdo, 86.26, 177.8, USA
, , 72.64, , USA
, , 76.27, 185.42, USA
Direito, Esquerdo, 72.64, 170.18, USA
, , 73.55, 177.8, CAN
, , , , 
Direito, Direito, 65.83, 167.64, USA
Esquerdo, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 74.46, 175.26, USA
, , 77.63, 177.8, USA
Direito, Direito, 83.08, 172.72, USA
Direito, Esquerdo, 77.18, 177.8, USA
Direito, , 70.37, 165.1, USA
, , 72.64, 172.72, USA
, , 67.65, 167.64, USA
, , 88.53, 185.42, USA
Direito, Direito, 86.26, 175.26, Ireland
, , , , USA
Direito, Direito, 88.98, 193.04, USA
, , 71.28, 175.26, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Esquerdo, 90.8, 177.8, USA
Direito, , 79.45, 182.88, USA
Direito, Direito, 86.26, 180.34, USA
Direito, , 74.91, 180.34, USA
Direito, , , , USA
, , 81.72, 180.34, USA
Direito, Esquerdo, 62.65, 170.18, USA
, , 79.45, 180.34, USA
Direito, , 59.02, 175.26, USA
Direito, Direito, 63.56, 175.26, USA
, , 74.91, 185.42, USA
, , , , USA
Direito, Direito, 83.99, 177.8, USA
, , 80.81, 180.34, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 77.18, 172.72, USA
Esquerdo, Esquerdo, 77.18, , USA
Esquerdo, , 86.26, 175.26, USA
, , , , USA
Direito, Direito, 74.91, 172.72, USA
, , 79.45, 177.8, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 73.09, 182.88, USA
, , 72.64, 175.26, USA
Direito, Direito, 64.47, , USA
Direito, Direito, 68.55, 175.26, USA
, Direito, 72.64, 170.18, USA
Direito, Direito, , , USA
, , , , USA
, Esquerdo, 78.54, 175.26, CAN
, , , 182.88, USA
, Esquerdo, , , USA
, , 74.91, 177.8, USA
, , , , 
Esquerdo, Esquerdo, , , USA
, , 99.88, 198.12, USA
Esquerdo, Direito, 72.64, 180.34, USA
Direito, Direito, 65.83, 172.72, USA
, , , , USA
Esquerdo, Esquerdo, 77.18, 187.96, USA
, , 72.64, 175.26, USA
Direito, , , , USA
, , 74.91, 177.8, USA
Esquerdo, , 61.74, 172.72, USA
, , 65.83, 167.64, USA
, , , , USA
Direito, Direito, 84.9, 177.8, USA
, , , , 
Direito, Direito, 79.0, 177.8, USA
Direito, Esquerdo, 87.17, 182.88, USA
Direito, Direito, , , USA
, , , , USA
Direito, Direito, 73.55, 172.72, USA
, , 63.56, 177.8, USA
Direito, Direito, 81.72, 193.04, Ireland
Direito, Esquerdo, 80.81, 172.72, USA
, , 54.93, , USA
, , , , USA
Direito, , , , USA
Direito, Direito, 70.37, 175.26, USA
Direito, Direito, 72.64, , USA
Direito, Esquerdo, 93.98, 187.96, USA
, , , , USA
Direito, Esquerdo, 81.72, 180.34, USA
, , , 182.88, USA
Direito, Direito, 83.99, 170.18, CAN
, , , , USA
Direito, Direito, 83.54, 175.26, USA
, , , , USA
Direito, Direito, 73.55, 177.8, USA
Direito, Direito, 86.26, 172.72, USA
Esquerdo, Esquerdo, 74.91, 172.72, USA
, , , , USA
Direito, Esquerdo, 79.45, 175.26, USA
, Esquerdo, 72.64, 170.18, USA
Direito, Direito, , 180.34, USA
Esquerdo, Direito, 81.72, 175.26, USA
Direito, Direito, 71.73, 187.96, USA
, , 70.37, 167.64, CAN
, Direito, 82.63, 172.72, Ireland
Direito, Direito, 83.99, 177.8, USA
, , 86.26, 180.34, USA
Esquerdo, , , , USA
Direito, Direito, 83.99, 185.42, USA
, , , 180.34, USA
, , , , USA
, , , , 
, , , , Sweden
, , 90.8, 172.72, USA
Direito, Direito, 76.27, 175.26, USA
Direito, Direito, 80.81, 177.8, USA
, , 76.27, 182.88, USA
Direito, , 79.45, 170.18, USA
Esquerdo, Esquerdo, 77.18, 170.18, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Direito, 73.55, 175.26, USA
Direito, Direito, 79.45, 177.8, USA
Esquerdo, Direito, 80.81, 177.8, USA
Direito, Esquerdo, 63.56, 172.72, USA
Esquerdo, Esquerdo, 79.45, 175.26, USA
Direito, Direito, , , USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 97.61, 172.72, USA
Esquerdo, Direito, 77.18, 182.88, USA
, , 72.64, 180.34, USA
Direito, Direito, 78.09, 175.26, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 65.83, 170.18, USA
Direito, Direito, 64.92, 167.64, USA
Esquerdo, Esquerdo, 71.28, 167.64, USA
Direito, Direito, 74.0, 182.88, USA
, Direito, 81.72, 172.72, USA
Direito, Direito, 72.64, 180.34, USA
Esquerdo, Direito, 65.83, 170.18, USA
Esquerdo, Esquerdo, 72.64, 177.8, USA
Direito, , 86.26, 177.8, USA
Direito, Direito, 72.64, 177.8, USA
, , , , 
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 69.46, 172.72, USA
Direito, Direito, 78.09, 180.34, USA
Esquerdo, Esquerdo, 61.29, 170.18, USA
, , , , 
, , , 177.8, USA
Direito, , 69.01, 172.72, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, , 57.2, 165.1, USA
, , 77.18, 160.02, USA
Direito, Direito, 71.73, 182.88, USA
, , , , USA
, , , 172.72, USA
Direito, Esquerdo, 63.56, 170.18, USA
Direito, Esquerdo, 79.45, 177.8, USA
, , , , USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, , 74.0, 177.8, USA
Esquerdo, Esquerdo, 76.27, 175.26, USA
Esquerdo, Esquerdo, 63.56, 175.26, USA
Direito, Direito, 72.64, 177.8, USA
, , , , USA
, , 79.45, 172.72, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 81.72, 172.72, USA
, , 99.88, , USA
, , 81.72, 185.42, USA
Direito, Direito, 72.64, 172.72, USA
, , , , USA
Esquerdo, Esquerdo, 80.81, 180.34, USA
Direito, Direito, 71.73, 167.64, USA
Esquerdo, Esquerdo, 78.09, 180.34, USA
Direito, Direito, 68.1, 185.42, USA
Direito, Direito, 74.46, 180.34, USA
, , , , USA
Direito, Direito, 84.9, 172.72, USA
Direito, Direito, 76.27, 175.26, USA
Direito, , , 177.8, USA
, , , , USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, , , USA
Esquerdo, Esquerdo, 81.72, 175.26, USA
Direito, Direito, 70.37, 172.72, USA
, , 96.7, 175.26, USA
, , , , USA
Direito, Direito, 80.36, 190.5, USA
Direito, Direito, 74.91, 177.8, USA
, , , , USA
Direito, , , , USA
Direito, Direito, 86.26, 193.04, USA
, Direito, 79.45, 175.26, USA
Direito, Direito, 84.44, 185.42, USA
Direito, , 86.26, 185.42, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Direito, 79.45, 175.26, USA
Direito, Direito, 81.27, 175.26, USA
Direito, Esquerdo, 72.64, 170.18, USA
Direito, , 74.91, 180.34, USA
Direito, Direito, 70.82, 172.72, USA
Direito, Direito, 72.64, 172.72, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 72.64, 167.64, USA
Direito, , 77.18, 177.8, USA
Direito, Direito, 70.37, 172.72, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 82.17, 180.34, USA
Direito, Direito, , , USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
Direito, Direito, 65.83, 177.8, USA
Direito, Direito, 68.1, 180.34, USA
Direito, Direito, 86.26, 182.88, USA
, Esquerdo, 71.73, 177.8, USA
, Direito, 64.47, 170.18, CAN
Esquerdo, Esquerdo, 72.64, 172.72, USA
, Esquerdo, 74.91, 175.26, USA
Esquerdo, Esquerdo, 59.02, 170.18, USA
Direito, Direito, 65.83, 170.18, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Direito, 74.91, 172.72, USA
Direito, Direito, 71.73, 175.26, USA
Esquerdo, Direito, 79.45, 175.26, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 72.64, 172.72, USA
, , 65.83, 175.26, USA
Direito, Direito, 72.64, 172.72, USA
Direito, Direito, 81.72, 177.8, USA
Direito, Direito, 72.64, 177.8, Ireland
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 170.18, USA
Esquerdo, Esquerdo, 77.18, 180.34, USA
Esquerdo, Esquerdo, 83.99, 177.8, USA
Esquerdo, Direito, 68.1, 182.88, USA
, , , , USA
, , 77.18, 167.64, USA
, , , , USA
, , , , USA
, , , , USA
, , 83.99, 167.64, USA
Direito, , 95.34, 190.5, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 70.37, 175.26, USA
Direito, Direito, 68.1, , Ireland
Esquerdo, Direito, 73.55, 175.26, USA
Direito, Direito, 74.91, 175.26, USA
Direito, , 90.8, 182.88, Ireland
, , , , USA
Direito, Direito, 83.99, 180.34, USA
Esquerdo, , , , 
Direito, Direito, 80.81, 172.72, USA
Direito, Esquerdo, 74.46, 177.8, USA
Esquerdo, Esquerdo, 86.26, 193.04, USA
Direito, Direito, 71.28, 177.8, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Esquerdo, 72.64, 175.26, USA
Direito, Direito, 61.29, 170.18, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 66.74, 167.64, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
, , , , USA
Esquerdo, Esquerdo, 68.1, 180.34, USA
Direito, Direito, 74.0, 172.72, USA
, , 61.74, 170.18, USA
Direito, Direito, 70.37, 167.64, USA
, , 68.1, 172.72, USA
, Direito, 77.18, 187.96, USA
Direito, Esquerdo, 72.64, 167.64, USA
Direito, Direito, 88.53, 177.8, USA
Direito, , 71.73, 170.18, USA
Direito, , 74.91, 175.26, USA
Direito, , 94.43, 185.42, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 72.64, 162.56, USA
Direito, Direito, 74.91, 167.64, USA
Direito, Direito, 72.64, 172.72, USA
Direito, Esquerdo, 83.99, 172.72, USA
Direito, , 72.64, 170.18, USA
Direito, Direito, 70.37, 182.88, USA
Direito, Direito, 88.98, 182.88, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 84.9, 180.34, Ireland
Direito, Direito, 70.37, 177.8, USA
Direito, , 80.81, 175.26, USA
Direito, Direito, 63.56, 165.1, USA
Direito, Direito, , , USA
Direito, , , , USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Direito, , 81.72, 177.8, USA
Direito, Direito, 77.18, 185.42, USA
Direito, Direito, 95.34, 182.88, USA
Esquerdo, Esquerdo, 90.8, 177.8, USA
Direito, Direito, 88.08, 180.34, USA
Direito, Direito, 83.99, 177.8, USA
Direito, Direito, 70.37, 177.8, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 76.27, 170.18, USA
, Esquerdo, 74.91, 180.34, USA
, Direito, 80.36, 180.34, USA
Esquerdo, Direito, 69.92, 170.18, USA
Direito, Esquerdo, 72.64, 180.34, USA
Direito, Esquerdo, 74.91, 167.64, USA
Direito, Direito, 79.45, 182.88, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Esquerdo, Esquerdo, 78.09, 172.72, USA
Direito, Direito, 71.28, 167.64, USA
Direito, Direito, , , USA
Direito, Direito, 69.01, 175.26, USA
Direito, Direito, 86.26, 180.34, CAN
Esquerdo, Esquerdo, 74.91, 167.64, USA
, , 83.54, 175.26, CAN
Direito, Esquerdo, 86.26, 187.96, USA
Direito, Direito, 72.64, 177.8, USA
Direito, , 70.37, 175.26, USA
Direito, Direito, 75.82, 180.34, USA
Direito, , 74.0, 175.26, USA
, , , , USA
, , , , USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 70.37, 170.18, USA
, , 81.27, 175.26, USA
, Direito, 67.19, 175.26, USA
Direito, Direito, 90.8, 177.8, USA
Esquerdo, Esquerdo, 86.26, 177.8, USA
Direito, , 72.64, 170.18, USA
, , 77.18, 177.8, USA
Direito, Direito, 65.83, 172.72, USA
, Direito, 76.27, 170.18, USA
Direito, Direito, 70.37, 180.34, USA
Direito, Esquerdo, 68.1, 167.64, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 79.45, 187.96, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
, , 79.45, 177.8, USA
Direito, Direito, 80.81, 177.8, Ireland
Direito, Esquerdo, 77.18, 172.72, USA
Direito, Direito, , , USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 68.55, 180.34, USA
Direito, Direito, 68.55, 165.1, USA
, Direito, 79.45, 175.26, USA
Direito, Esquerdo, 72.64, 172.72, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 68.1, 177.8, USA
Direito, , , , USA
Esquerdo, Esquerdo, 79.45, 175.26, CAN
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 79.45, 177.8, USA
, , 68.1, 170.18, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 68.1, 177.8, USA
Direito, Direito, 74.91, 175.26, USA
Direito, Direito, 79.45, 175.26, USA
Direito, Direito, 90.8, 185.42, USA
, , 77.18, 182.88, Czech Republic
Direito, , 65.83, , USA
Direito, Direito, 79.45, 182.88, USA
, , , 175.26, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 84.44, 177.8, USA
, , , , USA
, , 81.72, 175.26, USA
Esquerdo, Esquerdo, , 187.96, USA
Direito, , 81.72, 187.96, USA
Direito, Esquerdo, 95.34, 185.42, USA
Direito, Direito, 83.99, 187.96, USA
, , , , USA
Direito, Direito, 74.91, 175.26, USA
, , 76.27, 175.26, USA
Direito, Direito, 72.64, 180.34, USA
, , 68.1, 172.72, USA
, , 81.72, 177.8, USA
, , 84.9, 187.96, CAN
Esquerdo, , 63.56, 170.18, USA
, , , , USA
Esquerdo, Esquerdo, 71.73, 167.64, USA
Direito, , 79.45, , USA
Direito, Direito, 74.91, 177.8, USA
, , , , USA
, , 54.48, , USA
Direito, Esquerdo, 79.45, 177.8, USA
Direito, , 68.1, 172.72, USA
Esquerdo, , , , USA
, , , , USA
Direito, Direito, 70.37, 175.26, Ireland
, , , , USA
Direito, Direito, 74.91, 177.8, USA
, , 72.64, 177.8, USA
Direito, , 69.01, 177.8, USA
, , , , USA
, , 93.98, 187.96, USA
Direito, , 88.53, , USA
Direito, Direito, , , USA
Direito, Direito, 74.0, 175.26, USA
Esquerdo, Esquerdo, 81.72, 177.8, USA
Direito, Esquerdo, 77.18, 180.34, USA
, , , , USA
Esquerdo, Esquerdo, 77.18, 175.26, USA
Direito, Direito, 77.18, 177.8, USA
, , , , USA
, , 68.1, 170.18, USA
Direito, , 65.83, 175.26, USA
Direito, , 86.26, 180.34, USA
, , 81.72, 175.26, USA
Direito, , , , USA
Direito, Direito, 77.18, 172.72, USA
, , 72.64, 177.8, United Kingdom
Direito, , 72.64, 175.26, USA
, , 77.18, 180.34, USA
Direito, Direito, 83.99, 177.8, USA
, Direito, 81.72, 185.42, USA
, Esquerdo, 83.99, 185.42, USA
Direito, , 68.1, 172.72, USA
, Direito, 79.45, 182.88, USA
Direito, Direito, 86.26, 177.8, USA
, Esquerdo, 79.45, 177.8, USA
Esquerdo, , 83.99, 180.34, USA
Direito, Esquerdo, 70.82, 180.34, USA
, , 77.18, 180.34, USA
, Esquerdo, 72.64, 187.96, USA
, , 63.56, 167.64, USA
, , 68.1, 177.8, USA
Direito, , 73.55, 172.72, USA
, Direito, 79.45, 185.42, USA
, , , , USA
Direito, Direito, 70.37, 172.72, USA
Direito, Esquerdo, 83.99, 180.34, USA
Direito, Direito, , , USA
Direito, Direito, 79.45, 180.34, USA
Direito, Direito, 68.1, 177.8, USA
Direito, Direito, 86.26, 180.34, USA
, , 71.73, 172.72, USA
, , 70.37, 172.72, USA
Direito, Esquerdo, 73.09, 167.64, USA
, , 74.91, 177.8, USA
, , , , USA
Direito, , 81.72, 175.26, USA
Direito, , 79.45, 175.26, Germany
, , 81.72, 187.96, USA
, , , , USA
Direito, , 70.37, 175.26, USA
, , 79.45, 177.8, USA
Direito, Direito, 77.18, 170.18, USA
Esquerdo, Esquerdo, 79.45, 180.34, Ireland
Esquerdo, Esquerdo, 72.64, 172.72, Ireland
Direito, , 68.1, 175.26, USA
Direito, Direito, 74.46, 175.26, USA
Direito, Direito, , , USA
, , 61.74, 167.64, USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Direito, Direito, 77.18, 180.34, USA
Direito, , 67.19, 167.64, USA
, , 84.44, 185.42, USA
Direito, Direito, 79.45, 182.88, CAN
Direito, Esquerdo, 81.72, 180.34, USA
Direito, Direito, 79.45, 180.34, Ireland
Direito, , 77.18, 182.88, USA
Direito, Direito, 90.8, 182.88, USA
Direito, Direito, 76.27, 180.34, USA
, Direito, 71.73, 170.18, USA
, , , , USA
Direito, , 68.1, 167.64, USA
Direito, Direito, 74.91, 175.26, USA
Esquerdo, Esquerdo, 70.37, 172.72, USA
Direito, Direito, 72.64, 172.72, USA
Direito, , 72.64, 177.8, USA
Direito, Direito, 68.1, 177.8, USA
, , , , USA
Direito, , 83.99, 185.42, Ireland
Direito, , 79.45, 177.8, USA
, , , , USA
, , , , USA
Esquerdo, , , , USA
, , , , USA
Direito, Direito, 81.72, 175.26, USA
Direito, , 86.26, 175.26, USA
Direito, Direito, 99.88, 180.34, USA
Direito, Direito, , 172.72, USA
Direito, Esquerdo, 81.72, , USA
Direito, Direito, 86.26, 187.96, Germany
Esquerdo, Esquerdo, 72.64, 180.34, USA
, , 76.27, 180.34, USA
Direito, Direito, 69.92, 170.18, USA
Direito, Direito, 79.45, 182.88, USA
Direito, , 77.18, 170.18, USA
, , 79.45, 182.88, USA
, , , , USA
Esquerdo, Esquerdo, 87.62, 175.26, USA
, , 70.37, 177.8, USA
Direito, Direito, 67.19, 172.72, USA
Direito, Direito, 72.64, 175.26, USA
Esquerdo, , 77.18, 167.64, USA
Direito, , 72.64, 180.34, USA
Direito, , 80.81, 167.64, USA
Direito, , 74.91, 177.8, USA
Direito, Direito, 73.09, 180.34, United Kingdom
, Esquerdo, 75.36, 175.26, USA
, , 79.45, 180.34, USA
, , 77.18, 182.88, USA
Direito, Direito, 84.9, 185.42, USA
, , 78.54, 182.88, USA
Direito, Esquerdo, 83.99, 187.96, CAN
Direito, Direito, 70.37, 172.72, USA
Direito, Direito, 83.99, 190.5, USA
Direito, , 79.45, 182.88, USA
, , , , USA
Esquerdo, Esquerdo, 72.64, 182.88, USA
Direito, , 104.42, 180.34, USA
Direito, Esquerdo, 77.18, 177.8, USA
Direito, Direito, 76.27, 177.8, USA
Direito, Esquerdo, 83.99, 182.88, USA
Direito, Esquerdo, 79.45, 180.34, USA
, , , , USA
Direito, Direito, 90.8, 185.42, USA
, , 68.1, 172.72, USA
Direito, , 81.72, 180.34, USA
, , , , USA
, , 74.91, 167.64, USA
Direito, , , , USA
, , 74.91, 167.64, USA
Direito, , , 172.72, USA
, , , , USA
Esquerdo, Esquerdo, 77.18, 177.8, USA
Direito, Direito, 99.88, 177.8, USA
Direito, , 86.26, 187.96, USA
Direito, , 72.64, 175.26, USA
Esquerdo, Esquerdo, 77.18, 180.34, USA
, , , , USA
, , , 172.72, USA
, , 77.18, 180.34, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Esquerdo, , , CAN
Esquerdo, Esquerdo, 70.37, 172.72, USA
Direito, Esquerdo, 63.56, 170.18, USA
Direito, Esquerdo, 90.8, 185.42, USA
Direito, Direito, , , USA
Esquerdo, , 74.91, 175.26, USA
Direito, Direito, 70.37, 170.18, CAN
Direito, Direito, 77.18, 180.34, USA
Direito, , 76.27, 175.26, CAN
Esquerdo, Esquerdo, 76.27, 180.34, CAN
Direito, Direito, 95.34, 187.96, USA
Direito, , 80.81, 177.8, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 72.64, 180.34, USA
, , 79.45, 172.72, CAN
, , 75.36, 175.26, USA
Direito, Esquerdo, 72.64, 182.88, USA
, , , , USA
, , 72.64, 182.88, USA
Direito, Direito, 77.18, 177.8, USA
, , 70.37, 170.18, USA
Direito, , 81.72, 182.88, USA
Direito, Esquerdo, 77.18, 172.72, USA
Direito, Direito, 74.91, 177.8, USA
, , , , USA
Direito, Direito, 77.18, 177.8, USA
, Direito, 70.37, 170.18, USA
, , 72.64, 182.88, USA
Direito, Direito, 74.91, 172.72, USA
, , 72.64, 172.72, USA
Direito, Direito, 74.91, 172.72, USA
, Direito, 74.46, 180.34, USA
, Direito, 64.47, 167.64, USA
, , , , USA
, , , , USA
, , 88.53, 177.8, USA
, , 63.11, 162.56, USA
Direito, , 77.18, 177.8, USA
Direito, , 81.72, 172.72, USA
Direito, , , , USA
, , , , USA
Direito, Direito, 74.91, 182.88, USA
