lado_rebatimento, lado_arremesso, peso_jogador, altura_jogador, pais_origem
Direito, Direito, 93.07, 185.42, USA
Direito, None, 74.46, 175.26, United Kingdom
Direito, Direito, 68.1, 170.18, United Kingdom
None, None, 81.72, None, USA
None, None, 78.54, 172.72, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, None, None, USA
Direito, Direito, 70.82, 170.18, USA
None, None, 80.81, 170.18, USA
Direito, Direito, None, None, USA
Direito, Esquerdo, 70.37, 170.18, USA
Direito, None, 68.1, 167.64, USA
None, None, 81.27, 182.88, USA
Direito, None, 73.55, 177.8, USA
Direito, Direito, 90.8, 187.96, USA
None, None, 79.45, 172.72, USA
None, Direito, None, None, CAN
None, None, None, None, USA
None, None, 86.26, 182.88, USA
None, None, None, None, USA
None, None, None, None, USA
Direito, Direito, 81.72, 185.42, USA
None, None, None, None, None
None, Direito, 68.1, 165.1, CAN
None, None, None, None, United Kingdom
None, None, None, None, None
None, None, None, None, USA
Direito, Direito, 72.64, 182.88, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, None, 71.28, 170.18, USA
Direito, Direito, 79.45, 182.88, USA
None, None, 72.64, 180.34, USA
Direito, None, None, 180.34, USA
Esquerdo, Esquerdo, 83.99, 180.34, CAN
Direito, Direito, 72.64, 170.18, USA
Direito, Direito, 77.18, 180.34, USA
Direito, None, 72.64, 177.8, None
None, None, 63.56, 167.64, USA
None, None, 83.99, 177.8, USA
Direito, Direito, 74.91, 172.72, USA
None, None, 80.81, 180.34, USA
None, Direito, 81.72, 180.34, USA
Direito, Direito, 77.18, 190.5, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, 77.18, 177.8, USA
None, Direito, 74.91, 177.8, USA
Direito, Direito, 72.64, 177.8, USA
None, None, None, None, USA
None, Esquerdo, 74.91, 177.8, USA
Direito, Direito, 90.8, 172.72, USA
None, Esquerdo, 83.99, 180.34, USA
Esquerdo, Esquerdo, 71.28, None, USA
Direito, Direito, 77.18, 177.8, USA
None, Direito, 75.82, 175.26, CAN
Direito, Direito, 74.91, 175.26, USA
None, None, 63.56, 170.18, USA
Direito, Direito, 76.27, 170.18, USA
None, None, None, None, USA
None, Direito, 72.64, 175.26, CAN
None, None, 86.26, 177.8, USA
None, None, None, None, None
None, None, None, None, USA
Direito, Esquerdo, 64.92, 172.72, USA
None, None, None, None, USA
None, None, None, None, USA
Direito, Direito, 74.0, 162.56, USA
None, Direito, 72.64, 172.72, USA
None, None, None, None, USA
Direito, None, 77.18, 170.18, USA
Direito, Direito, 79.45, 175.26, USA
Esquerdo, Esquerdo, None, None, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, 63.56, None, USA
Direito, Esquerdo, 77.18, 182.88, USA
None, None, None, None, USA
None, None, None, None, USA
Direito, Direito, 72.64, 167.64, USA
None, None, None, None, USA
None, None, 70.37, 172.72, USA
None, None, None, None, USA
None, Esquerdo, 90.8, 187.96, USA
None, None, None, None, USA
None, None, None, None, USA
Esquerdo, Esquerdo, 59.02, 172.72, USA
None, None, None, None, USA
None, None, None, None, USA
Direito, Direito, 70.37, 185.42, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 81.72, 175.26, USA
None, None, None, None, None
Esquerdo, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 83.99, 185.42, USA
None, None, None, None, USA
Direito, Direito, 74.91, 180.34, Germany
Direito, Direito, 70.37, 172.72, USA
Direito, Direito, 65.83, 167.64, USA
None, None, None, None, USA
None, Direito, 88.53, 185.42, USA
None, None, None, None, USA
Direito, Direito, 77.18, 175.26, USA
None, None, None, None, USA
Esquerdo, Esquerdo, 75.82, None, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, None, 182.88, USA
None, Esquerdo, 70.37, 172.72, USA
Direito, Direito, 72.64, 185.42, USA
None, None, 82.63, 182.88, USA
None, Esquerdo, None, None, USA
None, Esquerdo, 81.72, 182.88, CAN
None, None, None, None, USA
Esquerdo, Esquerdo, 81.27, 180.34, USA
None, None, 77.18, 172.72, USA
None, None, None, None, USA
Direito, Direito, 74.91, 185.42, USA
None, Esquerdo, None, None, USA
Direito, Direito, 77.18, 170.18, USA
None, None, 61.74, 162.56, USA
None, Esquerdo, None, None, USA
Direito, Direito, 76.27, 175.26, USA
Esquerdo, None, 74.91, 175.26, USA
None, None, 68.1, 167.64, CAN
None, None, None, None, USA
None, None, None, None, None
None, None, None, None, USA
None, None, None, None, USA
Esquerdo, None, None, None, USA
None, None, None, None, USA
None, None, None, None, USA
None, Esquerdo, None, None, USA
None, None, None, None, Ireland
None, None, None, None, None
Direito, Direito, 83.99, 172.72, USA
None, None, None, None, USA
Direito, Direito, 86.26, 182.88, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, 64.47, 172.72, USA
Direito, Direito, 68.1, 177.8, USA
None, None, None, None, USA
None, Esquerdo, None, None, USA
None, None, None, None, USA
None, None, 77.18, 185.42, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 74.91, 182.88, USA
Direito, Direito, 79.45, 175.26, USA
Direito, Esquerdo, 88.53, 180.34, USA
Direito, Direito, 66.74, 167.64, USA
Direito, Direito, 77.18, 172.72, USA
Direito, None, None, None, USA
Direito, Direito, 73.09, 187.96, USA
None, Direito, 74.0, 180.34, CAN
None, None, 81.72, 175.26, USA
Esquerdo, None, None, None, USA
None, Direito, 70.82, 177.8, CAN
Direito, Direito, 63.56, 162.56, USA
Direito, None, 78.09, 172.72, USA
None, Esquerdo, 75.82, 175.26, CAN
Direito, Direito, 74.0, 172.72, Ireland
Direito, Esquerdo, None, None, USA
Direito, Direito, 63.56, 175.26, USA
Direito, Esquerdo, 72.64, 170.18, USA
Direito, Direito, 74.91, 172.72, USA
None, None, None, None, USA
Direito, Direito, 75.82, 172.72, USA
Direito, None, None, None, USA
Direito, Direito, 72.64, 177.8, USA
None, Direito, 77.18, 177.8, USA
None, Esquerdo, 79.45, 180.34, USA
None, None, 81.72, 180.34, USA
None, Direito, 79.45, 177.8, CAN
None, None, None, None, USA
None, Direito, 68.1, 170.18, USA
None, None, None, None, USA
None, None, 86.26, 180.34, USA
None, None, 86.26, 180.34, USA
None, Esquerdo, 86.26, 172.72, USA
None, Esquerdo, None, 175.26, USA
Direito, Direito, 70.37, 177.8, USA
None, None, 67.19, 165.1, USA
Direito, Direito, 70.37, 172.72, USA
None, None, 72.64, 172.72, USA
None, Direito, 70.37, 175.26, USA
None, None, None, 167.64, USA
Direito, Direito, None, None, USA
Direito, Direito, 78.09, 177.8, Germany
Direito, Direito, 69.01, 167.64, USA
Esquerdo, Esquerdo, 73.09, 167.64, USA
Direito, Esquerdo, 86.26, 177.8, USA
None, None, 72.64, None, USA
None, None, 76.27, 185.42, USA
Direito, Esquerdo, 72.64, 170.18, USA
None, None, 73.55, 177.8, CAN
None, None, None, None, None
Direito, Direito, 65.83, 167.64, USA
Esquerdo, Direito, 81.72, 182.88, USA
Direito, Esquerdo, 74.46, 175.26, USA
None, None, 77.63, 177.8, USA
Direito, Direito, 83.08, 172.72, USA
Direito, Esquerdo, 77.18, 177.8, USA
Direito, None, 70.37, 165.1, USA
None, None, 72.64, 172.72, USA
None, None, 67.65, 167.64, USA
None, None, 88.53, 185.42, USA
Direito, Direito, 86.26, 175.26, Ireland
None, None, None, None, USA
Direito, Direito, 88.98, 193.04, USA
None, None, 71.28, 175.26, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Esquerdo, 90.8, 177.8, USA
Direito, None, 79.45, 182.88, USA
Direito, Direito, 86.26, 180.34, USA
Direito, None, 74.91, 180.34, USA
Direito, None, None, None, USA
None, None, 81.72, 180.34, USA
Direito, Esquerdo, 62.65, 170.18, USA
None, None, 79.45, 180.34, USA
Direito, None, 59.02, 175.26, USA
Direito, Direito, 63.56, 175.26, USA
None, None, 74.91, 185.42, USA
None, None, None, None, USA
Direito, Direito, 83.99, 177.8, USA
None, None, 80.81, 180.34, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 77.18, 172.72, USA
Esquerdo, Esquerdo, 77.18, None, USA
Esquerdo, None, 86.26, 175.26, USA
None, None, None, None, USA
Direito, Direito, 74.91, 172.72, USA
None, None, 79.45, 177.8, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 73.09, 182.88, USA
None, None, 72.64, 175.26, USA
Direito, Direito, 64.47, None, USA
Direito, Direito, 68.55, 175.26, USA
None, Direito, 72.64, 170.18, USA
Direito, Direito, None, None, USA
None, None, None, None, USA
None, Esquerdo, 78.54, 175.26, CAN
None, None, None, 182.88, USA
None, Esquerdo, None, None, USA
None, None, 74.91, 177.8, USA
None, None, None, None, None
Esquerdo, Esquerdo, None, None, USA
None, None, 99.88, 198.12, USA
Esquerdo, Direito, 72.64, 180.34, USA
Direito, Direito, 65.83, 172.72, USA
None, None, None, None, USA
Esquerdo, Esquerdo, 77.18, 187.96, USA
None, None, 72.64, 175.26, USA
Direito, None, None, None, USA
None, None, 74.91, 177.8, USA
Esquerdo, None, 61.74, 172.72, USA
None, None, 65.83, 167.64, USA
None, None, None, None, USA
Direito, Direito, 84.9, 177.8, USA
None, None, None, None, None
Direito, Direito, 79.0, 177.8, USA
Direito, Esquerdo, 87.17, 182.88, USA
Direito, Direito, None, None, USA
None, None, None, None, USA
Direito, Direito, 73.55, 172.72, USA
None, None, 63.56, 177.8, USA
Direito, Direito, 81.72, 193.04, Ireland
Direito, Esquerdo, 80.81, 172.72, USA
None, None, 54.93, None, USA
None, None, None, None, USA
Direito, None, None, None, USA
Direito, Direito, 70.37, 175.26, USA
Direito, Direito, 72.64, None, USA
Direito, Esquerdo, 93.98, 187.96, USA
None, None, None, None, USA
Direito, Esquerdo, 81.72, 180.34, USA
None, None, None, 182.88, USA
Direito, Direito, 83.99, 170.18, CAN
None, None, None, None, USA
Direito, Direito, 83.54, 175.26, USA
None, None, None, None, USA
Direito, Direito, 73.55, 177.8, USA
Direito, Direito, 86.26, 172.72, USA
Esquerdo, Esquerdo, 74.91, 172.72, USA
None, None, None, None, USA
Direito, Esquerdo, 79.45, 175.26, USA
None, Esquerdo, 72.64, 170.18, USA
Direito, Direito, None, 180.34, USA
Esquerdo, Direito, 81.72, 175.26, USA
Direito, Direito, 71.73, 187.96, USA
None, None, 70.37, 167.64, CAN
None, Direito, 82.63, 172.72, Ireland
Direito, Direito, 83.99, 177.8, USA
None, None, 86.26, 180.34, USA
Esquerdo, None, None, None, USA
Direito, Direito, 83.99, 185.42, USA
None, None, None, 180.34, USA
None, None, None, None, USA
None, None, None, None, None
None, None, None, None, Sweden
None, None, 90.8, 172.72, USA
Direito, Direito, 76.27, 175.26, USA
Direito, Direito, 80.81, 177.8, USA
None, None, 76.27, 182.88, USA
Direito, None, 79.45, 170.18, USA
Esquerdo, Esquerdo, 77.18, 170.18, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Direito, 73.55, 175.26, USA
Direito, Direito, 79.45, 177.8, USA
Esquerdo, Direito, 80.81, 177.8, USA
Direito, Esquerdo, 63.56, 172.72, USA
Esquerdo, Esquerdo, 79.45, 175.26, USA
Direito, Direito, None, None, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 97.61, 172.72, USA
Esquerdo, Direito, 77.18, 182.88, USA
None, None, 72.64, 180.34, USA
Direito, Direito, 78.09, 175.26, USA
Direito, Direito, 83.99, 182.88, USA
Direito, Direito, 65.83, 170.18, USA
Direito, Direito, 64.92, 167.64, USA
Esquerdo, Esquerdo, 71.28, 167.64, USA
Direito, Direito, 74.0, 182.88, USA
None, Direito, 81.72, 172.72, USA
Direito, Direito, 72.64, 180.34, USA
Esquerdo, Direito, 65.83, 170.18, USA
Esquerdo, Esquerdo, 72.64, 177.8, USA
Direito, None, 86.26, 177.8, USA
Direito, Direito, 72.64, 177.8, USA
None, None, None, None, None
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 69.46, 172.72, USA
Direito, Direito, 78.09, 180.34, USA
Esquerdo, Esquerdo, 61.29, 170.18, USA
None, None, None, None, None
None, None, None, 177.8, USA
Direito, None, 69.01, 172.72, USA
Esquerdo, Esquerdo, 79.45, 180.34, USA
Direito, None, 57.2, 165.1, USA
None, None, 77.18, 160.02, USA
Direito, Direito, 71.73, 182.88, USA
None, None, None, None, USA
None, None, None, 172.72, USA
Direito, Esquerdo, 63.56, 170.18, USA
Direito, Esquerdo, 79.45, 177.8, USA
None, None, None, None, USA
Esquerdo, Esquerdo, 79.45, 182.88, USA
Direito, None, 74.0, 177.8, USA
Esquerdo, Esquerdo, 76.27, 175.26, USA
Esquerdo, Esquerdo, 63.56, 175.26, USA
Direito, Direito, 72.64, 177.8, USA
None, None, None, None, USA
None, None, 79.45, 172.72, USA
Direito, Direito, 88.53, 182.88, USA
Direito, Direito, 81.72, 172.72, USA
None, None, 99.88, None, USA
None, None, 81.72, 185.42, USA
Direito, Direito, 72.64, 172.72, USA
None, None, None, None, USA
Esquerdo, Esquerdo, 80.81, 180.34, USA
Direito, Direito, 71.73, 167.64, USA
Esquerdo, Esquerdo, 78.09, 180.34, USA
Direito, Direito, 68.1, 185.42, USA
Direito, Direito, 74.46, 180.34, USA
None, None, None, None, USA
Direito, Direito, 84.9, 172.72, USA
Direito, Direito, 76.27, 175.26, USA
Direito, None, None, 177.8, USA
None, None, None, None, USA
Direito, Direito, 77.18, 182.88, USA
Direito, Direito, None, None, USA
Esquerdo, Esquerdo, 81.72, 175.26, USA
Direito, Direito, 70.37, 172.72, USA
None, None, 96.7, 175.26, USA
None, None, None, None, USA
Direito, Direito, 80.36, 190.5, USA
Direito, Direito, 74.91, 177.8, USA
None, None, None, None, USA
Direito, None, None, None, USA
Direito, Direito, 86.26, 193.04, USA
None, Direito, 79.45, 175.26, USA
Direito, Direito, 84.44, 185.42, USA
Direito, None, 86.26, 185.42, USA
Direito, Direito, 72.64, 175.26, USA
Direito, Direito, 79.45, 175.26, USA
Direito, Direito, 81.27, 175.26, USA
Direito, Esquerdo, 72.64, 170.18, USA
Direito, None, 74.91, 180.34, USA
Direito, Direito, 70.82, 172.72, USA
Direito, Direito, 72.64, 172.72, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 72.64, 167.64, USA
Direito, None, 77.18, 177.8, USA
Direito, Direito, 70.37, 172.72, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 82.17, 180.34, USA
Direito, Direito, None, None, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
Direito, Direito, 65.83, 177.8, USA
Direito, Direito, 68.1, 180.34, USA
Direito, Direito, 86.26, 182.88, USA
None, Esquerdo, 71.73, 177.8, USA
None, Direito, 64.47, 170.18, CAN
Esquerdo, Esquerdo, 72.64, 172.72, USA
None, Esquerdo, 74.91, 175.26, USA
Esquerdo, Esquerdo, 59.02, 170.18, USA
Direito, Direito, 65.83, 170.18, USA
Direito, Direito, 86.26, 187.96, USA
Esquerdo, Direito, 74.91, 172.72, USA
Direito, Direito, 71.73, 175.26, USA
Esquerdo, Direito, 79.45, 175.26, USA
Direito, Direito, 77.18, 180.34, USA
Direito, Direito, 72.64, 172.72, USA
None, None, 65.83, 175.26, USA
Direito, Direito, 72.64, 172.72, USA
Direito, Direito, 81.72, 177.8, USA
Direito, Direito, 72.64, 177.8, Ireland
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 182.88, USA
Direito, Direito, 81.72, 170.18, USA
Esquerdo, Esquerdo, 77.18, 180.34, USA
Esquerdo, Esquerdo, 83.99, 177.8, USA
Esquerdo, Direito, 68.1, 182.88, USA
None, None, None, None, USA
None, None, 77.18, 167.64, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, None, None, USA
None, None, 83.99, 167.64, USA
Direito, None, 95.34, 190.5, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 70.37, 175.26, USA
Direito, Direito, 68.1, None, Ireland
Esquerdo, Direito, 73.55, 175.26, USA
Direito, Direito, 74.91, 175.26, USA
Direito, None, 90.8, 182.88, Ireland
None, None, None, None, USA
Direito, Direito, 83.99, 180.34, USA
Esquerdo, None, None, None, None
Direito, Direito, 80.81, 172.72, USA
Direito, Esquerdo, 74.46, 177.8, USA
Esquerdo, Esquerdo, 86.26, 193.04, USA
Direito, Direito, 71.28, 177.8, USA
Direito, Direito, 72.64, 177.8, USA
Direito, Esquerdo, 72.64, 175.26, USA
Direito, Direito, 61.29, 170.18, USA
Direito, Direito, 83.99, 187.96, USA
Direito, Direito, 66.74, 167.64, USA
Esquerdo, Esquerdo, 74.91, 180.34, USA
None, None, None, None, USA
Esquerdo, Esquerdo, 68.1, 180.34, USA
Direito, Direito, 74.0, 172.72, USA
None, None, 61.74, 170.18, USA
Direito, Direito, 70.37, 167.64, USA
None, None, 68.1, 172.72, USA
None, Direito, 77.18, 187.96, USA
Direito, Esquerdo, 72.64, 167.64, USA
Direito, Direito, 88.53, 177.8, USA
Direito, None, 71.73, 170.18, USA
Direito, None, 74.91, 175.26, USA
Direito, None, 94.43, 185.42, USA
Direito, Esquerdo, 81.72, 182.88, USA
Direito, Direito, 72.64, 162.56, USA
Direito, Direito, 74.91, 167.64, USA
Direito, Direito, 72.64, 172.72, USA
Direito, Esquerdo, 83.99, 172.72, USA
Direito, None, 72.64, 170.18, USA
Direito, Direito, 70.37, 182.88, USA
Direito, Direito, 88.98, 182.88, USA
Direito, Direito, 74.91, 172.72, USA
Direito, Direito, 81.72, 187.96, USA
Direito, Direito, 84.9, 180.34, Ireland
Direito, Direito, 70.37, 177.8, USA
Direito, None, 80.81, 175.26, USA
Direito, Direito, 63.56, 165.1, USA
Direito, Direito, None, None, USA
Direito, None, None, None, USA
Esquerdo, Esquerdo, 74.91, 177.8, USA
Direito, None, 81.72, 177.8, USA
Direito, Direito, 77.18, 185.42, USA
Direito, Direito, 95.34, 182.88, USA
Esquerdo, Esquerdo, 90.8, 177.8, USA
Direito, Direito, 88.08, 180.34, USA
Direito, Direito, 83.99, 177.8, USA
Direito, Direito, 70.37, 177.8, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 76.27, 170.18, USA
None, Esquerdo, 74.91, 180.34, USA
None, Direito, 80.36, 180.34, USA
Esquerdo, Direito, 69.92, 170.18, USA
Direito, Esquerdo, 72.64, 180.34, USA
Direito, Esquerdo, 74.91, 167.64, USA
Direito, Direito, 79.45, 182.88, USA
Esquerdo, Esquerdo, 83.99, 187.96, USA
Esquerdo, Esquerdo, 78.09, 172.72, USA
Direito, Direito, 71.28, 167.64, USA
Direito, Direito, None, None, USA
Direito, Direito, 69.01, 175.26, USA
Direito, Direito, 86.26, 180.34, CAN
Esquerdo, Esquerdo, 74.91, 167.64, USA
None, None, 83.54, 175.26, CAN
Direito, Esquerdo, 86.26, 187.96, USA
Direito, Direito, 72.64, 177.8, USA
Direito, None, 70.37, 175.26, USA
Direito, Direito, 75.82, 180.34, USA
Direito, None, 74.0, 175.26, USA
None, None, None, None, USA
None, None, None, None, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 70.37, 170.18, USA
None, None, 81.27, 175.26, USA
None, Direito, 67.19, 175.26, USA
Direito, Direito, 90.8, 177.8, USA
Esquerdo, Esquerdo, 86.26, 177.8, USA
Direito, None, 72.64, 170.18, USA
None, None, 77.18, 177.8, USA
Direito, Direito, 65.83, 172.72, USA
None, Direito, 76.27, 170.18, USA
Direito, Direito, 70.37, 180.34, USA
Direito, Esquerdo, 68.1, 167.64, USA
Direito, Direito, 77.18, 175.26, USA
Direito, Direito, 79.45, 187.96, USA
Esquerdo, Esquerdo, 83.99, 180.34, USA
None, None, 79.45, 177.8, USA
Direito, Direito, 80.81, 177.8, Ireland
Direito, Esquerdo, 77.18, 172.72, USA
Direito, Direito, None, None, USA
Direito, Direito, 74.91, 177.8, USA
Direito, Direito, 68.55, 180.34, USA
Direito, Direito, 68.55, 165.1, USA
None, Direito, 79.45, 175.26, USA
Direito, Esquerdo, 72.64, 172.72, USA
Direito, Direito, 81.72, 180.34, USA
Direito, Direito, 68.1, 177.8, USA
Direito, None, None, None, USA
Esquerdo, Esquerdo, 79.45, 175.26, CAN
Direito, Direito, 86.26, 187.96, USA
Direito, Direito, 79.45, 177.8, USA
None, None, 68.1, 170.18, USA
Direito, Direito, 81.72, 175.26, USA
Direito, Direito, 79.45, 177.8, USA
Direito, Direito, 79.45, 182.88, USA
Direito, Direito, 77.18, 177.8, USA
Direito, Direito, 86.26, 182.88, USA
Direito, Direito, 68.1, 177.8, USA
